5.12104 0 	
5.2642 0.143157 	
5.39242 0.152552 	
5.42236 0.111949 	
5.33115 0.125855 	
5.38012 0.113832 	
5.3421 0.103446 	
5.36456 0.0923592 	
5.36286 0.0814709 	
5.38656 0.0766256 	
5.38788 0.069323 	
5.40348 0.0651786 	
5.44261 0.0715923 	
5.44856 0.0665486 	
5.41591 0.0700316 	
5.41169 0.0656444 	
5.36779 0.0756909 	
5.38572 0.0735799 	
5.41821 0.0768089 	
5.43084 0.0739531 	
5.40141 0.0762498 	
5.40645 0.0728753 	
5.38462 0.0729748 	
5.38921 0.0700187 	
5.3568 0.0745728 	
5.37123 0.0730855 	
5.37615 0.0704984 	
5.36283 0.0692271 	
5.35321 0.0674861 	
5.38009 0.07052 	
5.37012 0.0689315 	
5.36149 0.0672989 	
5.35467 0.0655832 	
5.37094 0.0656719 	
5.37123 0.0637686 	
5.38033 0.0626358 	
5.37949 0.0609252 	
5.39384 0.0610114 	
5.41039 0.0616878 	
5.43546 0.0651444 	
5.4146 0.0668737 	
5.42911 0.0668564 	
5.43032 0.0652944 	
5.42781 0.0638427 	
5.43516 0.0628394 	
5.43484 0.061459 	
5.43031 0.0603077 	
5.43892 0.0596621 	
5.43732 0.0584537 	
5.42599 0.0583818 	
5.42931 0.0573217 	
5.42372 0.0564863 	
5.42271 0.0554194 	
5.42758 0.0546009 	
5.42123 0.0539736 	
5.41893 0.053051 	
5.42218 0.0522135 	
5.41913 0.0513963 	
5.41995 0.0505243 	
5.42941 0.0505694 	
5.42996 0.0497365 	
5.42933 0.0489317 	
5.43733 0.0488083 	
5.42201 0.0504226 	
5.43513 0.051345 	
5.43195 0.0506608 	
5.43974 0.0505028 	
5.44335 0.0498855 	
5.44134 0.0491984 	
5.43917 0.048539 	
5.42858 0.0490065 	
5.42729 0.0483383 	
5.42984 0.0477394 	
5.4298 0.0470899 	
5.43904 0.0473686 	
5.43891 0.0467414 	
5.43666 0.0461856 	
5.44133 0.0458284 	
5.44258 0.045262 	
5.45421 0.0461811 	
5.46118 0.0461368 	
5.46347 0.0456278 	
5.45721 0.0455062 	
5.45752 0.0449623 	
5.4569 0.0444345 	
5.45317 0.0440731 	
5.44457 0.0444039 	
5.44276 0.0439339 	
5.45177 0.0443633 	
5.45539 0.0440166 	
5.46512 0.0446037 	
5.47486 0.0451789 	
5.4642 0.0459435 	
5.46529 0.045465 	
5.45242 0.0467887 	
5.45125 0.0463136 	
5.45484 0.0459746 	
5.44933 0.0458361 	
5.452 0.0454495 	
5.45212 0.0449928 	
5.46496 0.0463604 	
5.46875 0.0460596 	
5.46969 0.0456198 	
5.47031 0.0451834 	
5.46774 0.0448248 	
5.46753 0.0444004 	
5.46636 0.0439992 	
5.46352 0.0436822 	
5.45905 0.0435094 	
5.45984 0.0431193 	
5.46246 0.0428091 	
5.46188 0.0424292 	
5.46117 0.0420581 	
5.45798 0.0418096 	
5.46268 0.0417105 	
5.47002 0.041996 	
5.46652 0.041782 	
5.46495 0.0414564 	
5.46129 0.0412693 	
5.46416 0.0410246 	
5.46534 0.0407013 	
5.4667 0.040389 	
5.4613 0.0404208 	
5.46055 0.0401005 	
5.46352 0.0398887 	
5.46756 0.0397768 	
5.46317 0.0397057 	
5.46029 0.0394993 	
5.4573 0.0393061 	
5.45375 0.0391633 	
5.45789 0.0390827 	
5.45877 0.0387955 	
5.46343 0.0387842 	
5.46188 0.038525 	
5.46935 0.0389612 	
5.47093 0.0387059 	
5.46662 0.0386632 	
5.47241 0.038817 	
5.47266 0.0385375 	
5.47031 0.0383332 	
5.46471 0.0384705 	
5.46304 0.0382349 	
5.46607 0.0380873 	
5.46439 0.0378592 	
5.46535 0.0376095 	
5.4621 0.0374924 	
5.46056 0.0372684 	
5.45892 0.037052 	
5.45739 0.036834 	
5.45379 0.0367652 	
5.45537 0.0365551 	
5.45606 0.0363205 	
5.4544 0.0361208 	
5.45319 0.0359057 	
5.45015 0.0358025 	
5.4506 0.035575 	
5.45184 0.0353697 	
5.45262 0.0351538 	
5.45353 0.0349438 	
5.45252 0.0347394 	
5.44973 0.0346354 	
5.44693 0.0345349 	
5.45006 0.0344647 	
5.4484 0.0342939 	
5.44675 0.0341254 	
5.44541 0.0339457 	
5.43959 0.0342411 	
5.44135 0.0340826 	
5.4395 0.033931 	
5.44028 0.0337399 	
5.44103 0.0335503 	
5.44508 0.0336 	
5.44536 0.0334064 	
5.44663 0.0332379 	
5.44544 0.033069 	
5.44478 0.0328871 	
5.4459 0.0327198 	
5.44228 0.0327366 	
5.44289 0.0325589 	
5.44118 0.0324226 	
5.43696 0.0325174 	
5.43669 0.0323394 	
5.43339 0.0323315 	
5.43666 0.0323207 	
5.43641 0.0321465 	
5.44141 0.0323612 	
5.44286 0.0322205 	
5.44085 0.0321119 	
5.4437 0.0320688 	
5.44471 0.0319157 	
5.44809 0.0319277 	
5.44802 0.031761 	
5.45229 0.0318841 	
5.45157 0.0317274 	
5.44942 0.0316378 	
5.45187 0.0315717 	
5.4537 0.0314641 	
5.45551 0.0313572 	
5.45481 0.0312072 	
5.45598 0.0310729 	
