68.6296 39.0944 39.2078 40.5512 	
68.9886 39.0394 39.3802 41.0432 	
68.9886 39.0394 39.3802 41.0432 	
68.2472 39.7019 38.2309 40.2472 	
67.3232 39.1721 38.341 39.0887 	
66.7026 38.1273 38.9522 38.4483 	
67.0253 38.111 39.5667 38.3982 	
66.2882 37.5299 38.9409 38.3306 	
65.9907 37.8103 39.134 37.332 	
66.9526 38.8468 39.7438 37.3365 	
67.2315 39.2932 39.4302 37.7012 	
66.4155 39.7213 38.4659 36.7915 	
66.4184 39.9067 39.2819 35.7181 	
66.4184 39.9067 39.2819 35.7181 	
68.0513 40.912 40.3376 36.47 	
67.1726 40.0331 39.266 36.9822 	
67.4372 41.1983 39.0236 36.4368 	
67.1683 41.2898 38.5009 36.3925 	
65.5837 40.6051 37.3438 35.4667 	
65.271 40.0268 36.4809 36.4321 	
65.271 40.0268 36.4809 36.4321 	
64.6154 39.3097 35.6627 36.852 	
64.9174 39.0695 35.2472 38.0195 	
64.7131 38.918 34.1161 38.8493 	
64.7131 38.918 34.1161 38.8493 	
64.7131 38.918 34.1161 38.8493 	
65.4136 39.8347 33.6131 39.5259 	
65.4136 39.8347 33.6131 39.5259 	
65.5807 39.2597 34.4692 39.6407 	
65.5807 39.2597 34.4692 39.6407 	
65.0241 38.8796 35.0933 38.5353 	
65.0241 38.8796 35.0933 38.5353 	
63.2534 37.8154 34.08 37.5438 	
62.9605 38.5187 33.1414 37.175 	
64.0238 38.3784 34.1893 38.1738 	
63.714 37.3654 33.6362 39.1395 	
63.9046 38.1437 33.9869 38.3893 	
62.1024 37.0879 33.1033 37.2204 	
62.1024 37.0879 33.1033 37.2204 	
62.1024 37.0879 33.1033 37.2204 	
62.2993 37.3241 32.4996 37.8404 	
62.5801 37.314 33.4296 37.502 	
62.5801 37.314 33.4296 37.502 	
62.5801 37.314 33.4296 37.502 	
61.7819 36.1142 33.8052 37.0133 	
61.5765 36.4125 34.1197 36.0783 	
61.5765 36.4125 34.1197 36.0783 	
61.5765 36.4125 34.1197 36.0783 	
61.5765 36.4125 34.1197 36.0783 	
61.3387 36.696 33.2789 36.1711 	
61.4668 36.7924 32.9803 36.5621 	
60.2774 36.0311 31.8008 36.3844 	
59.019 35.3321 30.6791 35.9677 	
59.0287 35.3624 30.6056 36.0164 	
59.0806 34.2894 30.7706 36.9854 	
58.502 33.7915 30.9966 36.3294 	
56.7078 32.7731 30.0796 35.1698 	
56.1774 31.8832 30.4697 34.7988 	
55.0536 30.8352 29.3238 34.9314 	
54.604 31.4386 28.1304 34.6683 	
54.6854 31.3529 27.4176 35.4366 	
54.6854 31.3529 27.4176 35.4366 	
54.6854 31.3529 27.4176 35.4366 	
54.7979 30.9132 27.3999 36.006 	
54.9948 30.5282 27.3919 36.6352 	
54.9838 30.6799 26.6506 37.0365 	
54.7079 29.7884 27.1233 37.0126 	
54.8285 29.6319 27.5118 37.0299 	
53.4296 29.3637 26.5727 35.8663 	
52.7892 28.7093 26.4419 35.5429 	
52.9057 28.4878 25.4655 36.5919 	
52.8202 29.1469 25.8494 35.6684 	
52.9342 29.3886 25.5826 35.8312 	
52.9342 29.3886 25.5826 35.8312 	
52.1596 28.2124 25.1962 35.9143 	
52.1596 28.2124 25.1962 35.9143 	
52.1596 28.2124 25.1962 35.9143 	
51.3605 27.9819 24.9281 35.1213 	
51.0598 28.8821 24.4712 34.265 	
51.0598 28.8821 24.4712 34.265 	
51.0598 28.8821 24.4712 34.265 	
51.043 28.6616 23.3917 35.1672 	
49.2906 27.7963 22.275 34.0699 	
49.2906 27.7963 22.275 34.0699 	
49.3963 27.2345 21.6789 35.0472 	
48.0436 26.2773 21.1465 34.2128 	
48.0436 26.2773 21.1465 34.2128 	
48.0436 26.2773 21.1465 34.2128 	
47.7659 26.1106 22.0399 33.3776 	
47.7659 26.1106 22.0399 33.3776 	
47.7659 26.1106 22.0399 33.3776 	
47.3805 26.1354 21.7798 32.9772 	
47.3805 26.1354 21.7798 32.9772 	
48.0912 27.1537 21.9374 33.0785 	
48.0912 27.1537 21.9374 33.0785 	
48.0912 27.1537 21.9374 33.0785 	
47.7786 26.2024 22.5915 32.9523 	
47.9923 26.7296 22.3905 32.9766 	
47.6685 26.0592 23.3925 32.3419 	
47.6685 26.0592 23.3925 32.3419 	
48.3391 25.4361 24.0736 33.3187 	
48.2616 24.6959 23.1043 34.4309 	
47.9389 25.5091 23.2578 33.2641 	
48.4026 25.9563 23.1257 33.6791 	
48.6775 25.8341 22.1027 34.8363 	
48.6775 25.8341 22.1027 34.8363 	
48.912 27.0283 22.0581 34.2827 	
48.3476 27.8881 21.0535 33.4141 	
47.3654 28.0269 20.1831 32.4132 	
46.9523 27.0101 21.1089 32.0841 	
46.6605 26.4558 20.5469 32.4826 	
45.8589 26.787 19.9364 31.433 	
45.3175 26.7716 19.9331 30.6533 	
45.2377 27.7504 19.1956 30.1314 	
45.3481 28.0757 18.9353 30.1606 	
45.3481 28.0757 18.9353 30.1606 	
44.0905 27.5808 18.1154 29.242 	
