0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0126423 0.130934 0.904088 3.52199 9.54793 11.7455 4.49347 1.19771 0.251784 0.027945 0.0051009 0 0 0 0 0 0 0 0 0.00426846 0.0162971 0.098011 0.416487 1.40853 3.27275 1.89947 0.697112 0.134666 0.0123933 0.0011701 0 0 0 0 0.000412217 0.038709 0.292716 1.21535 3.85152 8.52844 5.14923 1.68187 0.397589 0.0683748 0.0040572 0 0.000337277 0.00779894 0.0332717 0.172529 0.743222 2.10552 3.09614 1.31802 0.352511 0.111726 0.0159402 0.00174429 
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 4.89715e-05 0.0243896 0.0811378 0.360028 1.01773 2.24698 5.07276 6.76062 6.4143 5.38997 2.96836 1.03975 0.331159 0.132208 0.0273974 0.00355005 0 0 0 0 2.15832e-05 0.0138555 0.0708148 0.168571 0.361107 0.852989 1.50981 1.65461 1.51853 1.01147 0.560441 0.167557 0.0456276 0.0219946 0.00700139 0.00962515 0.0321409 0.157894 0.51995 1.09222 2.35795 3.68596 4.51625 3.91154 2.7477 1.4737 0.499378 0.176225 0.0556953 0.0489358 0.0835821 0.219442 0.57065 1.03626 1.52077 1.71707 1.41662 0.833298 0.350102 0.100098 0.0683946 
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.00785008 0.0797046 0.158589 0.416229 0.790307 1.62058 2.94707 4.42181 5.40913 5.00103 4.6981 3.36926 1.58181 0.800441 0.377265 0.153977 0.0538351 0.0134663 0.00333395 0.000501833 0.0124427 0.0219686 0.0645714 0.102108 0.28326 0.55652 0.963371 1.22747 1.36043 1.21933 0.943132 0.690796 0.274249 0.110968 0.0784858 0.0676357 0.0605338 0.165302 0.434023 0.866596 1.64943 2.32783 2.81888 3.55289 3.38422 2.60118 1.76905 0.97948 0.432412 0.214341 0.112839 0.203562 0.386736 0.606664 0.922288 1.35781 1.4351 1.22445 0.777814 0.478373 0.296884 0.263246 
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0207003 0.0502587 0.240023 0.458477 1.14497 2.1318 3.16586 4.34414 4.39453 4.66553 4.34793 3.06166 1.91305 1.01312 0.494074 0.253086 0.127791 0.0586174 0.0274239 0.0160356 0.0312297 0.04485 0.0730439 0.185668 0.304836 0.634956 0.770879 1.11826 1.3366 1.21669 0.980647 0.515108 0.310456 0.280703 0.118143 0.0915374 0.141429 0.271576 0.499894 1.09402 1.59755 2.27478 2.80611 3.03211 3.03729 2.58897 1.80922 1.08212 0.611187 0.307091 0.277939 0.253167 0.405374 0.645027 1.02582 1.24715 1.10727 1.02122 0.818465 0.614445 0.463576 0.365109 
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0159874 0.0422134 0.351876 0.709813 1.31233 2.45608 3.58118 3.86215 3.73663 4.357 3.6054 3.07527 2.29308 1.23361 0.606132 0.270923 0.208854 0.125215 0.0540647 0.0403877 0.0212493 0.0913742 0.119847 0.340109 0.429864 0.600519 0.705074 1.01129 1.02608 1.10403 0.85588 0.617675 0.442557 0.360586 0.219288 0.135215 0.223119 0.419949 0.762342 1.22868 1.62078 2.06671 2.60167 2.73341 2.6529 2.38438 1.78728 1.13633 0.818608 0.550045 0.439872 0.33973 0.47157 0.78709 0.949515 0.946832 1.02036 0.959504 0.787166 0.682737 0.5118 0.453393 
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.181579 0.524825 1.00953 1.83651 2.40068 3.15262 3.62977 3.66532 3.80905 3.48623 2.72505 2.155 1.56247 0.851882 0.51571 0.208663 0.105948 0.0643845 0.0861536 0.0723759 0.111847 0.167381 0.331436 0.447313 0.562806 0.880731 0.858255 0.97879 0.925641 0.732184 0.663673 0.537186 0.391662 0.300143 0.200935 0.353647 0.544403 0.760913 1.2073 1.64124 2.01953 2.44685 2.66612 2.39272 2.16101 1.80687 1.26071 0.865348 0.703102 0.537144 0.416958 0.574449 0.647366 0.989718 0.913472 0.999183 0.870142 0.770164 0.692967 0.562676 0.590906 
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0216871 0.128841 0.329508 0.707598 1.27598 1.7459 2.26487 3.12729 3.53892 3.56948 3.52575 3.22091 2.63917 2.06015 1.51853 0.89762 0.54262 0.383538 0.247904 0.13888 0.0960285 0.0824583 0.203986 0.218631 0.302662 0.520102 0.718191 0.83776 0.769257 0.64198 0.786676 0.904773 0.607582 0.615499 0.465925 0.348809 0.2913 0.407598 0.61181 0.952176 1.16913 1.63009 2.04752 2.16681 2.26816 2.30893 2.21025 1.69215 1.26365 1.05863 0.849715 0.678884 0.516609 0.497186 0.732008 0.833923 0.92261 0.958319 0.762082 0.687169 0.794978 0.71776 0.640993 
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.00433059 0.00743936 0.0307686 0.179911 0.501643 0.949544 1.11536 1.74358 2.53511 3.21064 3.15992 3.48057 3.41405 2.9613 2.33712 1.92874 1.61837 1.18672 0.714124 0.402798 0.192494 0.158754 0.0963322 0.207036 0.244923 0.190962 0.299058 0.609502 0.69818 0.741634 0.684882 0.753563 0.716401 0.788202 0.719198 0.609855 0.384972 0.399 0.456034 0.480888 0.715347 0.964933 1.29795 1.58994 1.87152 2.07379 2.09356 2.30442 2.08616 1.69034 1.32889 0.985137 0.9123 0.753173 0.620198 0.566536 0.682503 0.786188 0.871808 0.896935 0.78971 0.742442 0.730781 0.764204 0.808035 
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0456931 0.112611 0.188969 0.617726 0.975564 1.13331 1.57121 2.41028 3.19578 3.52535 3.18153 3.17269 2.93328 2.45261 1.75251 1.78456 1.3083 0.681902 0.41034 0.189014 0.140053 0.149107 0.235723 0.227182 0.267841 0.348914 0.60716 0.655679 0.744134 0.637749 0.70835 0.706257 0.734964 0.734319 0.695398 0.422401 0.277393 0.454391 0.521778 0.779074 0.999589 1.41611 1.60021 1.99211 1.96373 2.10301 2.14553 1.77882 1.63183 1.49424 1.07667 0.844541 0.719543 0.679091 0.728919 0.72069 0.702803 0.816124 0.830851 0.81818 0.73774 0.787922 0.835111 0.763142 
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0739332 0.386532 0.79706 0.994303 1.49106 1.52763 2.38778 3.09614 3.41123 2.82097 2.9108 2.57534 2.57005 2.03005 1.71829 1.29219 0.784658 0.462267 0.284844 0.2146 0.221913 0.146981 0.247051 0.257143 0.424771 0.688346 0.646594 0.594089 0.689101 0.623124 0.626291 0.722115 0.811907 0.600789 0.456056 0.430406 0.528038 0.617032 0.788202 1.07999 1.27869 1.67586 2.07192 1.78833 2.04724 1.80413 1.77811 1.60534 1.41161 1.208 0.987308 0.776837 0.74207 0.775251 0.75218 0.712727 0.679342 0.811705 0.767765 0.786698 0.86271 0.758863 0.873263 
