0.430994 0.673627 	
0.28275 0.428229 	
0.707524 -0.331845 	
2.75859e-313 7.21479e-313 	
-0.223567 -0.126496 	
-0.445617 -0.103735 	
-0.546417 -0.238267 	
-0.449743 -0.398226 	
-0.302293 -0.329622 	
-0.152377 -0.446764 	
0.191687 -0.550546 	
0.397613 -0.795675 	
0.375987 -0.950509 	
0.195885 -0.920947 	
-0.143248 -0.673885 	
-0.450634 -0.969939 	
-0.55633 -0.953685 	
-0.721493 -0.773494 	
-0.715684 -0.754607 	
-0.871539 -0.414246 	
-0.763736 -0.0373062 	
-0.747157 0.0325322 	
-0.713772 0.248594 	
-0.782402 0.391485 	
-0.955323 0.364407 	
-0.872741 0.601955 	
-0.827576 0.789111 	
-0.713552 0.83951 	
0.0341687 0.988243 	
0.224495 0.841654 	
0.357716 0.880553 	
0.870974 0.756382 	
0.928774 0.703493 	
0.941082 0.498847 	
0.430994 0.673627 	
	
