0 416.098 468.864 	
1 396.826 446.513 	
2 389.825 424.324 	
3 387.232 407.219 	
4 373.7 395.233 	
5 368.76 387.126 	
6 357.225 378.633 	
7 349.319 369.746 	
8 345.145 361.229 	
9 340.496 353.294 	
10 334.024 347.17 	
11 329.59 340.657 	
12 319.766 334.995 	
13 312.915 328.326 	
14 298.818 320.426 	
15 292.317 312.684 	
16 285.791 303.893 	
17 279.535 295.722 	
18 271.478 288.588 	
19 264.904 280.812 	
20 260.308 273.803 	
21 257.017 267.341 	
22 250.193 262.279 	
23 248.034 257.186 	
24 245.923 252.757 	
25 245.067 249.83 	
26 237.535 247.088 	
27 236.219 244.156 	
28 231.538 240.123 	
29 226.474 236.367 	
30 224.584 232.786 	
31 218.783 229.108 	
32 211.394 226.003 	
33 208.192 221.306 	
34 205.821 215.058 	
35 203.49 210.184 	
36 201.12 207.573 	
37 199.739 204.592 	
38 197.442 202.097 	
39 194.52 200.227 	
40 192.591 197.703 	
41 191.579 195.549 	
42 190.902 193.934 	
43 189.771 192.561 	
44 188.082 191.35 	
45 186.92 189.868 	
46 182.743 188.483 	
47 181.487 187.236 	
48 178.393 185.694 	
49 177.287 184.009 	
50 175.295 180.972 	
51 172.007 178.637 	
52 171.621 176.776 	
53 170.967 174.189 	
54 169.928 172.244 	
55 168.781 171.573 	
56 165.831 170.458 	
57 162.13 169.227 	
58 160.812 166.94 	
59 160.627 164.034 	
60 159.596 161.88 	
61 157.238 160.974 	
62 156.224 159.743 	
63 156.224 158.37 	
64 154.861 157.136 	
65 153.804 156.292 	
66 151.775 155.608 	
67 150.927 155.022 	
68 149.941 154.233 	
69 149.425 153.006 	
70 146.309 150.714 	
71 145.888 149.397 	
72 145.695 147.662 	
73 145.167 146.102 	
74 144.557 145.817 	
75 142.976 145.551 	
76 140.737 145.139 	
77 140.737 143.813 	
78 139.939 142.334 	
79 138.52 141.371 	
80 137.723 140.456 	
81 136.781 139.271 	
82 136.44 138.401 	
83 135.514 137.577 	
84 134.852 136.839 	
85 134.201 135.984 	
86 133.868 135.271 	
87 132.199 134.65 	
88 130.885 133.832 	
89 130.096 132.579 	
90 129.49 131.202 	
91 128.873 130.255 	
92 128.266 129.785 	
93 127.743 129.367 	
94 125.592 128.83 	
95 124.188 128.12 	
96 123.97 126.965 	
97 122.739 125.529 	
98 122.345 124.572 	
99 121.361 123.771 	
100 121.111 122.815 	
101 120.127 121.848 	
102 119.924 120.968 	
103 119.571 120.209 	
104 118.862 119.923 	
105 118.306 119.551 	
106 118.118 119.027 	
107 117.625 118.465 	
108 116.876 118.153 	
109 116.876 117.726 	
110 116.874 117.145 	
111 116.007 116.909 	
112 115.401 116.759 	
113 114.997 116.362 	
114 114.776 115.75 	
115 113.914 115.161 	
116 113.912 114.85 	
117 113.713 114.582 	
118 112.828 114.274 	
119 111.86 113.769 	
120 111.858 113.248 	
121 111.613 112.752 	
122 111.451 111.991 	
123 110.608 111.687 	
124 108.036 111.453 	
125 107.872 110.758 	
126 107.872 109.387 	
127 106.637 108.293 	
128 106.519 108.072 	
129 105.986 108.508 	
130 105.986 108.867 	
131 104.451 107.445 	
132 104.451 106.352 	
133 104.451 105.246 	
134 103.281 104.635 	
135 102.718 104.389 	
136 101.951 103.805 	
137 101.951 103.152 	
138 101.334 102.424 	
139 100.74 101.978 	
140 98.2773 101.575 	
141 96.8504 101.178 	
142 96.8504 100.778 	
143 96.8504 101.435 	
144 96.8504 101.363 	
145 96.6721 100.557 	
146 96.6721 98.0001 	
147 95.8943 96.8104 	
148 95.6744 96.6015 	
149 95.4961 96.2282 	
150 95.4961 95.795 	
151 95.3344 95.5475 	
152 93.8806 95.4916 	
153 93.8806 95.7778 	
154 93.8806 96.9215 	
155 93.8806 97.417 	
156 93.8806 95.5574 	
157 93.8806 94.0382 	
158 93.8806 93.8806 	
159 93.8806 93.8806 	
160 93.0623 93.879 	
161 93.0623 93.7918 	
162 93.0623 93.4922 	
163 93.0623 93.0945 	
164 93.0623 93.0623 	
165 92.459 93.0611 	
166 92.459 92.9735 	
167 92.459 92.7142 	
168 92.459 92.4877 	
169 92.0383 92.4582 	
170 91.6551 92.4149 	
171 87.7637 92.1748 	
172 86.8703 91.3283 	
173 86.0759 89.6298 	
174 86.033 87.667 	
175 85.9401 86.586 	
176 85.7775 86.1391 	
177 85.6114 85.9734 	
178 84.9338 85.8428 	
179 84.7676 85.6254 	
180 84.4361 85.2258 	
181 84.121 84.8325 	
182 84.0282 84.5208 	
183 83.7398 84.2748 	
184 83.647 84.033 	
185 83.647 83.8076 	
186 83.647 83.6784 	
187 83.647 83.6495 	
188 83.1679 83.646 	
189 83.1679 83.5893 	
190 82.2586 83.3804 	
191 82.2586 83.1143 	
192 82.2586 82.7464 	
193 82.2586 82.4429 	
194 82.247 82.2586 	
195 82.1072 82.2571 	
196 81.7199 82.2358 	
197 81.5685 82.1478 	
198 81.5175 81.9557 	
199 81.5175 81.7668 	
200 81.3327 81.6377 	
201 81.3327 81.5442 	
202 81.3327 81.4444 	
203 81.2744 81.3753 	
204 80.8962 81.324 	
205 80.8962 81.2481 	
206 80.6549 81.048 	
207 80.5618 80.9032 	
208 79.7708 80.7577 	
209 79.5294 80.6014 	
210 79.5294 80.3658 	
211 79.5294 80.1927 	
212 79.2121 79.6262 	
213 79.2121 79.4906 	
214 79.2121 79.3453 	
215 79.2121 79.218 	
216 79.2121 79.2121 	
217 79.2121 79.2121 	
218 79.2121 79.2121 	
219 79.2121 79.2121 	
220 79.0134 79.2117 	
221 78.7568 79.1862 	
222 78.5582 79.0817 	
223 78.5582 78.8521 	
224 78.5582 78.6625 	
225 77.9685 78.5731 	
226 77.9685 78.4858 	
227 77.524 78.216 	
228 77.524 77.9124 	
229 77.2499 77.6994 	
230 77.2499 77.4953 	
231 77.2499 77.4021 	
232 77.2499 77.301 	
233 77.2499 77.2499 	
234 77.2499 77.2499 	
235 77.2499 77.2499 	
236 77.2499 77.2499 	
237 77.2499 77.2499 	
238 77.2499 77.2499 	
239 77.2499 77.2499 	
240 76.9442 77.2493 	
241 76.9232 77.2181 	
242 76.9232 77.0789 	
243 76.9232 76.9392 	
244 76.9232 76.9241 	
245 76.9232 76.9232 	
246 76.9232 76.9232 	
247 76.9232 76.9232 	
248 76.9232 76.9232 	
249 76.9232 76.9232 	
250 76.584 76.9225 	
251 76.584 76.8798 	
252 76.0228 76.7453 	
253 76.0228 76.5324 	
254 76.0224 76.2181 	
255 76.0224 76.0536 	
256 75.4257 76.0214 	
257 75.4253 75.9436 	
258 75.4253 75.6547 	
259 75.2355 75.425 	
260 74.9142 75.399 	
261 74.7244 75.2592 	
262 74.4586 74.9594 	
263 74.4586 74.7043 	
264 74.4394 74.5507 	
265 74.4394 74.4557 	
266 74.4394 74.4472 	
267 74.4394 74.4399 	
268 74.4394 74.4394 	
269 74.4394 74.4394 	
270 73.7621 74.4367 	
271 73.7621 75.4582 	
272 73.7621 77.8007 	
273 73.7621 78.5047 	
274 73.7621 76.1993 	
275 73.7621 73.9308 	
276 73.7621 73.7621 	
277 73.7138 73.762 	
278 73.7138 73.757 	
279 73.7138 73.7389 	
280 73.2274 73.7194 	
281 73.2274 73.6686 	
282 73.2274 73.4855 	
283 73.2274 73.2817 	
284 73.0753 73.2271 	
285 72.723 73.206 	
286 72.3688 73.0945 	
287 72.1921 72.8129 	
288 71.9017 72.4882 	
289 71.9017 72.2183 	
290 71.9017 72.008 	
291 71.8935 71.9165 	
292 71.8238 71.9004 	
293 71.8157 71.8887 	
294 71.8157 71.8527 	
295 71.8157 71.8208 	
296 71.242 71.8145 	
297 71.242 71.7475 	
298 71.242 71.4814 	
299 71.242 71.2804 	
300 71.242 71.242 	
301 71.15 71.2419 	
302 71.15 71.228 	
303 71.15 71.187 	
304 71.15 71.1525 	
305 71.15 71.15 	
306 71.15 71.15 	
307 71.15 71.15 	
308 71.15 71.15 	
309 71.15 71.15 	
310 71.15 71.15 	
311 71.0688 71.1498 	
312 71.0688 71.1394 	
313 70.8842 71.1119 	
314 70.8842 71.0654 	
315 70.8842 70.9654 	
316 70.8842 70.9047 	
317 70.8842 70.8842 	
318 70.5509 70.8835 	
319 70.5509 70.8447 	
320 70.5371 70.6919 	
321 70.5371 70.5486 	
322 70.5371 70.5427 	
323 70.0152 70.5369 	
324 69.9159 70.4641 	
325 69.902 70.2492 	
326 69.902 70.0129 	
327 69.902 69.9213 	
328 69.902 69.9021 	
329 69.902 69.902 	
330 69.5799 69.9014 	
331 69.5799 69.8614 	
332 69.378 69.7201 	
333 69.378 69.566 	
334 69.378 69.4649 	
335 69.1241 69.3872 	
336 69.1149 69.3454 	
337 68.9729 69.2263 	
338 68.7189 69.1111 	
339 68.7189 68.9724 	
340 68.7189 68.7881 	
341 68.6561 68.7188 	
342 68.2444 68.7099 	
343 68.2444 68.6334 	
344 68.2444 68.3967 	
345 68.2444 68.2444 	
346 68.2444 68.2444 	
347 68.2444 68.2444 	
348 68.2444 68.2444 	
349 68.2444 68.2444 	
350 68.2444 68.2444 	
351 68.2444 68.2444 	
