0 408.177 464.649 	
1 393.614 441.273 	
2 375.139 417.284 	
3 371.776 396.444 	
4 358.909 383.037 	
5 352.879 373.503 	
6 349.325 364.09 	
7 341.039 355.592 	
8 334.083 348.803 	
9 328.276 342.24 	
10 319.525 335.717 	
11 313.756 330.216 	
12 287.92 322.742 	
13 287.92 314.839 	
14 282.602 306.47 	
15 272.162 295.654 	
16 271.434 286.078 	
17 263.642 280.689 	
18 260.922 275.195 	
19 255.655 268.291 	
20 252.478 263.548 	
21 246.837 258.499 	
22 244.661 255.007 	
23 239.381 251.725 	
24 236.161 247.828 	
25 232.368 243.018 	
26 228.877 237.536 	
27 223.729 233.48 	
28 221.835 229.632 	
29 218.609 226.878 	
30 218.072 224.46 	
31 215.123 222.85 	
32 215.123 221.841 	
33 200.19 220.573 	
34 193.466 217.081 	
35 190.502 210.102 	
36 190.502 200.981 	
37 188.075 194.446 	
38 185.992 190.755 	
39 181.331 188.771 	
40 180.037 186.648 	
41 177.958 184.054 	
42 177.444 181.175 	
43 176.236 179.008 	
44 174.975 177.641 	
45 171.797 176.591 	
46 171.797 175.479 	
47 168.904 174.148 	
48 162.365 172.626 	
49 160.777 171.053 	
50 159.188 169.802 	
51 154.964 166.973 	
52 154.964 163.393 	
53 154.835 161.021 	
54 152.786 159.884 	
55 151.611 157.768 	
56 149.478 155.66 	
57 148.543 153.178 	
58 147.269 150.495 	
59 143.964 148.813 	
60 142.58 147.534 	
61 142.58 145.866 	
62 142.58 144.023 	
63 140.999 142.996 	
64 140.228 142.722 	
65 139.775 143.116 	
66 130.984 143.499 	
67 130.984 143.399 	
68 129.897 141.959 	
69 129.213 136.427 	
70 129.213 132.585 	
71 126.592 129.906 	
72 125.213 129.301 	
73 124.562 128.688 	
74 121.833 127.556 	
75 120.838 125.358 	
76 119.829 123.262 	
77 119.146 121.603 	
78 118.337 120.474 	
79 117.763 119.681 	
80 116.954 118.688 	
81 116.687 117.935 	
82 115.646 117.283 	
83 115.143 116.519 	
84 113.604 116.081 	
85 112.233 116.041 	
86 112.067 116.439 	
87 110.386 115.094 	
88 109.596 114.007 	
89 108.337 111.711 	
90 108.337 110.148 	
91 108.151 109.17 	
92 107.294 108.602 	
93 105.471 108.156 	
94 105.291 107.732 	
95 104.593 107.289 	
96 104.248 106.755 	
97 103.605 105.385 	
98 103.414 104.411 	
99 103.069 103.98 	
100 102.093 103.483 	
101 101.823 103.058 	
102 101.458 102.529 	
103 101.187 101.911 	
104 100.677 101.518 	
105 99.9515 101.154 	
106 99.9515 100.992 	
107 99.9515 101.209 	
108 99.8602 101.815 	
109 98.5088 102.188 	
110 98.4713 102.745 	
111 98.4713 103.245 	
112 98.4713 102.007 	
113 97.9417 100.067 	
114 97.1039 98.5337 	
115 96.9617 98.056 	
116 96.5221 97.7493 	
117 90.2276 97.5099 	
118 90.2276 96.673 	
119 90.2276 94.8035 	
120 89.5868 92.3947 	
121 89.1897 90.502 	
122 88.7161 90.0187 	
123 88.1657 89.445 	
124 87.5902 88.9567 	
125 86.5662 88.3989 	
126 85.2773 87.6031 	
127 84.6265 86.593 	
128 84.5638 85.5878 	
129 84.3868 85.2086 	
130 83.5947 84.957 	
131 83.5444 84.5963 	
132 83.5444 84.0509 	
133 83.5028 83.7017 	
134 82.946 83.5413 	
135 82.8957 83.3213 	
136 82.5891 83.0353 	
137 82.5891 82.8669 	
138 82.5891 82.7251 	
139 82.431 82.6608 	
140 82.2868 82.9783 	
141 82.1406 82.6835 	
142 81.7523 82.3825 	
143 81.6834 82.2627 	
144 81.3735 82.512 	
145 81.227 83.0812 	
146 80.8482 82.3946 	
147 78.4822 81.85 	
148 78.4822 81.3388 	
149 78.4822 81.2811 	
150 78.3484 80.9113 	
151 77.9696 80.121 	
152 77.9696 78.8071 	
153 77.8389 78.1728 	
154 77.8189 78.0201 	
155 77.3441 77.8956 	
156 76.3852 77.7822 	
157 75.7597 77.4316 	
158 75.6771 76.5928 	
159 75.4064 75.9087 	
160 75.0263 75.6878 	
161 74.74 75.47 	
162 74.4693 75.1161 	
163 73.9651 74.7549 	
164 73.5969 74.4659 	
165 72.7238 74.0508 	
166 72.7238 73.5146 	
167 72.7238 73.019 	
168 72.7238 72.764 	
169 72.6665 72.7238 	
170 72.6665 72.7171 	
171 72.6665 72.6916 	
172 71.6075 72.6669 	
173 71.5502 72.5323 	
174 71.5502 72.0858 	
175 71.5502 71.7013 	
176 71.5502 71.6834 	
177 71.5502 72.3093 	
178 71.5502 74.416 	
179 71.5502 75.1675 	
180 71.5502 73.4296 	
181 71.5354 71.8441 	
182 71.5079 71.548 	
183 71.4931 71.539 	
184 71.4931 71.5171 	
185 70.6386 71.4967 	
186 70.6238 71.3863 	
187 70.3766 71.0105 	
188 70.3766 70.6006 	
189 70.3766 70.4622 	
190 70.3766 70.3766 	
191 70.3766 70.3766 	
192 70.1761 70.3762 	
193 70.1761 70.3492 	
194 70.1761 70.259 	
195 70.1761 70.1791 	
196 69.9015 70.1756 	
197 69.9015 70.141 	
198 69.5629 70.0219 	
199 69.5165 69.8735 	
200 69.4158 69.7117 	
201 69.3694 69.5425 	
202 69.3694 69.458 	
203 69.3694 69.3902 	
204 69.3694 69.3694 	
205 69.3694 69.3694 	
206 69.3694 69.3694 	
207 69.3694 69.3694 	
208 69.3694 69.3694 	
209 69.3694 69.3694 	
210 69.3694 69.3694 	
211 69.3694 69.3694 	
212 69.3694 69.3694 	
213 69.3694 69.3694 	
214 69.237 69.3692 	
215 69.237 69.3522 	
216 69.0087 69.2981 	
217 69.0087 69.2192 	
218 69.0087 69.1149 	
219 68.7512 69.0277 	
220 68.7512 68.974 	
221 68.7512 68.8596 	
222 68.7512 68.7659 	
223 68.7512 68.7512 	
224 68.7512 68.7512 	
225 68.7512 68.7512 	
226 68.7512 68.7512 	
227 68.7512 68.7512 	
228 68.7512 68.7512 	
229 68.7512 68.7512 	
230 68.7512 68.7512 	
231 68.7512 68.7512 	
232 68.7512 68.7512 	
233 68.607 68.751 	
234 68.607 68.731 	
235 68.607 68.6681 	
236 68.607 68.6196 	
237 68.607 68.6151 	
238 68.607 69.076 	
239 68.607 70.6739 	
240 68.607 71.5145 	
241 68.607 70.188 	
242 68.607 68.848 	
243 67.827 68.6057 	
244 67.827 68.6308 	
245 67.827 69.812 	
246 67.827 70.8766 	
247 67.827 70.5708 	
248 67.827 68.3659 	
249 67.827 67.827 	
250 67.827 67.827 	
251 67.827 67.827 	
252 67.827 67.827 	
253 67.827 67.827 	
254 67.827 67.827 	
255 67.8009 67.827 	
256 67.8009 67.8242 	
257 67.8009 67.8146 	
258 67.8009 67.8037 	
259 67.8009 67.8009 	
260 67.8009 67.8009 	
261 67.8009 67.8009 	
262 67.8009 67.8009 	
263 67.8009 67.8009 	
264 67.8009 67.8009 	
265 67.8009 67.8009 	
266 67.8009 67.8009 	
267 67.8009 67.8009 	
268 67.8009 67.8009 	
269 67.8009 67.8009 	
270 67.8009 67.8009 	
271 67.8009 67.8009 	
272 67.8009 67.8009 	
273 67.8009 67.8009 	
274 67.8009 67.8009 	
275 67.8009 67.8009 	
276 67.8009 67.8009 	
277 67.8009 67.8009 	
278 67.8009 67.8009 	
279 67.8009 67.8009 	
280 67.8009 67.8009 	
281 67.8009 67.8009 	
282 67.8009 67.8009 	
283 67.8009 67.8009 	
284 67.8009 67.8009 	
285 67.8009 67.8009 	
286 67.8009 67.8009 	
287 67.8009 67.8009 	
288 67.8009 67.8009 	
289 67.8009 67.8009 	
290 67.8009 67.8009 	
291 67.8009 67.8009 	
292 67.8009 67.8009 	
293 67.8009 67.8009 	
294 67.8009 67.8009 	
295 67.8009 67.8009 	
296 67.8009 67.8009 	
297 67.8009 67.8009 	
298 67.8009 67.8009 	
299 67.8009 67.8009 	
300 67.8009 67.8009 	
301 67.8009 67.8009 	
302 67.8009 67.8009 	
303 67.8009 67.8009 	
304 67.8009 67.8009 	
305 67.8009 67.8009 	
306 67.8009 67.8009 	
307 67.8009 67.8009 	
308 67.8009 67.8009 	
309 67.8009 67.8009 	
310 67.8009 67.8009 	
311 67.8009 67.8009 	
312 67.8009 67.8009 	
313 67.8009 67.8009 	
314 67.8009 67.8009 	
315 67.8009 67.8009 	
316 67.8009 67.8009 	
317 67.8009 67.8009 	
318 67.8009 67.8009 	
319 67.8009 67.8009 	
320 67.8009 67.8009 	
321 67.8009 67.8009 	
322 67.8009 67.8009 	
323 67.8009 67.8009 	
324 67.8009 67.8009 	
325 67.8009 67.8009 	
326 67.8009 67.8009 	
327 67.8009 67.8009 	
328 67.8009 67.8009 	
329 67.8009 67.8009 	
330 67.8009 67.8009 	
331 67.8009 67.8009 	
332 67.8009 67.8009 	
333 67.8009 67.8009 	
334 67.8009 67.8009 	
335 67.8009 67.8009 	
336 67.8009 67.8009 	
337 67.8009 67.8009 	
338 67.8009 67.8009 	
339 67.8009 67.8009 	
340 67.8009 67.8009 	
341 67.8009 67.8009 	
342 67.8009 67.8009 	
343 67.8009 67.8009 	
344 67.8009 67.8009 	
345 67.8009 67.8009 	
346 67.8009 67.8009 	
347 67.8009 67.8009 	
348 67.8009 67.8009 	
349 67.8009 67.8009 	
350 67.8009 67.8009 	
351 67.8009 67.8009 	
352 67.8009 67.8009 	
353 67.8009 67.8009 	
354 67.8009 67.8009 	
355 67.8009 67.8009 	
356 67.8009 67.8009 	
357 67.8009 67.8009 	
358 67.8009 67.8009 	
359 67.8009 67.8009 	
360 67.8009 67.8009 	
361 67.8009 67.8009 	
362 67.8009 67.8009 	
363 67.8009 67.8009 	
364 67.8009 67.8009 	
365 67.8009 67.8009 	
366 67.8009 67.8009 	
367 67.8009 67.8009 	
368 67.8009 67.8009 	
