           2   0.0275332  0.00112175
         1.9   0.0308607  0.00110988
         1.8   0.0347991 0.000974063
         1.7   0.0395138  0.00109922
         1.6   0.0443344  0.00134789
         1.5   0.0516398  0.00126101
         1.4    0.061029  0.00155019
         1.3   0.0735336  0.00172655
         1.2   0.0902827  0.00250631
         1.1    0.110332  0.00332534
           1    0.146725  0.00412128
         0.9    0.196486  0.00530192
         0.8    0.287666  0.00588592
         0.7    0.444934  0.00759961
         0.6    0.707242   0.0163531
         0.5    0.901784   0.0121216
         0.4     0.96102   0.0218351
         0.3    0.999968 1.67734e-05
