           2    0.004772  0.00427736
         1.9     0.00968  0.00391124
         1.8    0.007756  0.00578794
         1.7    0.012252  0.00793679
         1.6    0.011016  0.00736879
         1.5    0.009628  0.00965389
         1.4    0.012444  0.00957817
         1.3    0.023084    0.010033
         1.2    0.030264   0.0122965
         1.1    0.031388   0.0202628
           1    0.033528   0.0295866
         0.9     0.01082   0.0366255
         0.8   -0.003428    0.066033
         0.7   -0.176768    0.106086
         0.6      0.1266    0.112481
         0.5   -0.475164    0.182434
         0.4   -0.973576   0.0173397
         0.3   -0.999976 2.27684e-05
