           2    0.192562 0.000423482
         1.9    0.207893 0.000342781
         1.8    0.225301 0.000501653
         1.7    0.244501 0.000490458
         1.6    0.265092 0.000430044
         1.5    0.287702 0.000719351
         1.4    0.311442 0.000787692
         1.3    0.338011  0.00115662
         1.2    0.361876  0.00169257
         1.1    0.384593  0.00198572
           1    0.412639  0.00474894
         0.9    0.434035  0.00701301
         0.8    0.429736   0.0116294
         0.7    0.394457   0.0130438
         0.6     0.37083   0.0315575
         0.5     0.26581   0.0622028
         0.4    0.045888   0.0242361
         0.3    0.000512 0.000485726
