-0.38138 0 	
-0.398773 0.0173927 	
-0.39807 0.0100663 	
-0.39612 0.00738034 	
-0.392179 0.00694327 	
-0.392027 0.0056712 	
-0.387395 0.00666522 	
-0.383707 0.00684963 	
-0.384433 0.00608417 	
-0.385118 0.00548484 	
-0.385663 0.00499111 	
-0.386561 0.0046438 	
-0.3871 0.00430554 	
-0.38785 0.00405616 	
-0.387089 0.00385196 	
-0.386744 0.00361971 	
-0.386209 0.00344188 	
-0.386879 0.00331342 	
-0.386518 0.00315485 	
-0.383299 0.00439551 	
-0.381793 0.00444413 	
-0.380471 0.00443851 	
-0.380676 0.00424606 	
-0.380527 0.00406802 	
-0.379807 0.00396779 	
-0.379819 0.00381215 	
-0.380741 0.00378248 	
-0.380588 0.00364813 	
-0.38047 0.00352203 	
-0.381086 0.00345777 	
-0.380261 0.0034445 	
-0.381453 0.00354174 	
-0.381177 0.00344383 	
-0.381998 0.00344051 	
-0.381759 0.00334932 	
-0.381211 0.0033008 	
-0.381064 0.00321371 	
-0.380339 0.00321094 	
-0.381232 0.00325249 	
-0.380367 0.00328586 	
-0.379791 0.0032562 	
-0.37983 0.00317797 	
-0.379828 0.00310318 	
-0.379848 0.0030319 	
-0.380444 0.00302323 	
-0.381386 0.00310312 	
-0.38135 0.00303659 	
-0.381718 0.00299535 	
-0.381779 0.00293422 	
-0.382363 0.00293348 	
-0.382432 0.00287623 	
-0.38236 0.0028213 	
-0.382235 0.00277037 	
-0.382283 0.00271901 	
-0.382055 0.00267889 	
-0.382067 0.00263065 	
-0.38181 0.00259689 	
-0.382143 0.00257343 	
-0.382423 0.00254488 	
-0.382573 0.00250659 	
-0.382548 0.00246528 	
-0.382508 0.00242553 	
-0.382871 0.00241415 	
-0.382377 0.00242683 	
-0.382769 0.00242112 	
-0.382507 0.00239851 	
-0.382513 0.00236245 	
-0.382058 0.00237143 	
-0.382386 0.0023597 	
-0.382676 0.00234379 	
-0.382542 0.00231445 	
-0.382919 0.00231301 	
-0.383157 0.00229353 	
-0.383169 0.00226235 	
-0.383718 0.00229857 	
-0.383794 0.00226939 	
-0.383714 0.00224114 	
-0.383927 0.00222244 	
-0.38394 0.00219416 	
-0.384057 0.00216972 	
-0.383829 0.00215485 	
-0.383813 0.00212847 	
-0.383806 0.00210268 	
-0.383976 0.00208439 	
-0.383999 0.00205986 	
-0.384248 0.00205091 	
-0.384005 0.00204172 	
-0.384077 0.00201969 	
-0.384145 0.00199801 	
-0.383944 0.00198588 	
-0.384018 0.00196531 	
-0.383964 0.00194458 	
-0.383747 0.00193569 	
-0.383625 0.00191892 	
-0.383682 0.00189949 	
-0.383742 0.00188053 	
-0.383501 0.00187648 	
-0.383692 0.00186704 	
-0.383637 0.00184891 	
-0.383621 0.0018304 	
